Order_ID,Customer_ID,Customer_Age,Customer_Gender,City,Area,Restaurant_ID,Restaurant_Name,Cuisine_Type,Order_Date,Order_Time,Delivery_Time_Min,Distance_km,Order_Value,Discount_Applied,Final_Amount,Payment_Mode,Order_Status,Cancellation_Reason,Delivery_Partner_ID,Delivery_Rating,Restaurant_Rating,Order_Day,Peak_Hour,Profit_Margin
ORD000146,CUST1133,52,Other,,Central,RES314,Restaurant_356,Mexican,11-03-2024,00:00,42,3.66,607,0,,UPI,Delivered,None,DP493,1,4,Weekend,TRUE,-0.18
ORD000147,CUST5072,54,,,West,RES726,Restaurant_338,Arabian,08-01-2024,00:00,,,979,20,959,Card,Delivered,None,DP261,,3.2,Weekday,FALSE,-0.01
ORD000148,CUST6313,23,,,West,RES239,Restaurant_195,,3/22/2024,00:00,24,35.09,,300,,UPI,Delivered,None,DP149,5,4.2,Weekday,,-0.16
ORD000149,CUST2284,49,Female,Chennai,East,RES174,Restaurant_447,,5/20/2024,00:00,59,27.71,,100,,Card,Delivered,None,DP522,1,4.2,Weekday,TRUE,0.41
ORD000150,CUST8167,45,,Hyderabad,Central,RES347,Restaurant_150,,02-09-2024,00:00,27,15.74,4033,0,,Wallet,Delivered,None,DP426,3,4.1,Weekday,,0.4
ORD000151,CUST5370,,,Chennai,North,RES997,Restaurant_83,Arabian,4/19/2024,00:00,46,,,20,,UPI,Delivered,None,DP487,2,4.2,Weekday,,0.3
ORD000152,CUST7441,,Male,Hyderabad,,RES740,Restaurant_419,Italian,09-01-2024,,208,5.1,1012,100,912,,Delivered,None,DP213,4,4.2,Weekend,,-0.17
ORD000153,CUST7353,29,Female,Bangalore,,RES237,Restaurant_302,Italian,6/26/2024,00:00,,30.02,265,100,165,Card,Delivered,None,DP190,1,4.7,Weekday,TRUE,0.27
ORD000154,CUST2870,20,,Mumbai,North,RES668,Restaurant_414,,09-04-2024,00:00,,,2586,,,COD,Delivered,None,DP563,4,3.3,Weekday,FALSE,0.34
ORD000155,CUST9596,37,Other,Mumbai,West,RES914,Restaurant_202,Arabian,6/17/2024,00:00,,25.41,,20,,Card,Delivered,None,DP285,1,4.9,Weekday,TRUE,0.39
ORD000156,CUST7740,,Male,,North,RES476,Restaurant_163,Chinese,4/18/2024,00:00,169,,,300,,Wallet,Delivered,None,DP642,1,4.2,Weekday,,-0.08
ORD000157,CUST6249,18,,Chennai,North,RES625,Restaurant_96,Arabian,2/16/2024,00:00,,2.09,287,100,187,UPI,Cancelled,,DP206,3,3.2,Weekday,,0.23
ORD000158,CUST2338,,,Hyderabad,North,RES112,Restaurant_236,Indian,10-11-2024,00:00,,,3234,0,,COD,Delivered,None,DP826,4,4.3,Weekday,,0.03
ORD000159,CUST9789,26,Female,Chennai,West,RES170,Restaurant_146,Chinese,07-09-2024,00:00,264,26.75,2947,,,Card,Delivered,None,DP590,1,3.1,Weekday,FALSE,-0.09
ORD000160,CUST7828,,Female,Chennai,East,RES666,Restaurant_88,Indian,7/20/2024,00:00,37,9.86,3234,0,,Wallet,Delivered,None,DP472,3,5.1,Weekend,,0.06
ORD000161,CUST6479,,Female,Delhi,,RES404,Restaurant_296,Arabian,01-05-2024,00:00,237,3.63,,50,,Wallet,Delivered,None,DP312,,4.9,Weekday,FALSE,0.46
ORD000162,CUST9408,40,,Hyderabad,West,RES442,Restaurant_457,,04-08-2024,00:00,,22.22,4481,50,4431,,Delivered,None,DP730,4,4.1,Weekday,,0.43
ORD000163,CUST9916,46,Male,Hyderabad,South,RES904,Restaurant_480,Indian,12/26/2024,00:00,184,4.35,,100,,UPI,Cancelled,Customer Cancelled,DP908,2,4,Weekday,TRUE,0.47
ORD000164,CUST6498,,Female,Chennai,West,RES648,Restaurant_483,Italian,11-11-2024,00:00,277,25.1,3731,100,3631,Wallet,Cancelled,Late Delivery,DP947,1,4.5,Weekday,TRUE,-0.1
ORD000165,CUST2188,,,Chennai,North,RES355,Restaurant_432,,7/19/2024,00:00,249,4.37,,300,,,Delivered,None,DP733,1,5.3,Weekday,FALSE,0.22
ORD000166,CUST3801,51,Male,,Central,RES403,Restaurant_139,Mexican,7/26/2024,00:00,,34.39,4580,0,,,Cancelled,Restaurant Issue,DP308,4,4.5,Weekday,TRUE,0.38
ORD000167,CUST4401,,Female,Mumbai,East,RES340,Restaurant_353,Indian,03-08-2024,00:00,169,5.41,3917,,,Wallet,Delivered,None,DP966,,3.7,Weekday,FALSE,-0.16
ORD000168,CUST1806,,Other,Mumbai,West,RES780,Restaurant_123,,5/13/2024,00:00,23,7.35,3764,,,UPI,Cancelled,Restaurant Issue,DP411,4,4.8,Weekday,,0.15
ORD000169,CUST2060,43,Male,Delhi,,RES976,Restaurant_249,Indian,4/21/2024,00:00,144,23.22,4945,0,,UPI,Delivered,None,DP499,3,4.5,Weekend,TRUE,-0.06
ORD000170,CUST1363,,Female,Bangalore,South,RES546,Restaurant_127,Arabian,7/29/2024,00:00,,,,50,,,Cancelled,Late Delivery,DP980,3,5.5,Weekday,,0.35
ORD000171,CUST3085,41,,,Central,RES561,Restaurant_154,,01-09-2024,00:00,,7.89,584,300,284,Card,Delivered,None,DP747,,3.6,Weekday,TRUE,0.16
ORD000172,CUST5436,,Male,Chennai,West,RES195,Restaurant_122,Italian,12/14/2024,00:00,,,,20,,Wallet,Delivered,None,DP759,5,5.2,Weekend,,0.13
ORD000173,CUST1553,,Male,Hyderabad,,RES216,Restaurant_111,Chinese,4/23/2024,00:00,,,816,300,516,,Delivered,None,DP355,5,4,Weekday,,0.21
ORD000174,CUST2172,,Female,Hyderabad,,RES761,Restaurant_5,Arabian,11-04-2024,00:00,279,,4832,20,4812,UPI,Delivered,None,DP199,4,4.2,Weekday,FALSE,-0.03
ORD000175,CUST4542,30,Male,Delhi,Central,RES267,Restaurant_55,,3/19/2024,00:00,290,3.18,628,50,578,UPI,Delivered,None,DP839,4,4.5,Weekday,,-0.03
ORD000176,CUST1652,39,Female,Delhi,,RES371,Restaurant_360,Arabian,01-02-2024,00:00,43,35.26,,,,UPI,Cancelled,Restaurant Issue,DP528,3,4.6,Weekday,TRUE,0.22
ORD000177,CUST4606,42,Female,Hyderabad,South,RES696,Restaurant_116,Indian,1/24/2024,00:00,69,,2122,0,,COD,Delivered,None,DP777,4,4.2,Weekday,,-0.1
ORD000178,CUST6855,,,Chennai,South,RES795,Restaurant_455,Chinese,04-11-2024,00:00,25,17.2,3846,20,3826,Wallet,Delivered,None,DP656,4,5.5,Weekday,,0.05
ORD000179,CUST6547,,Female,Mumbai,Central,RES216,Restaurant_448,Arabian,08-06-2024,00:00,120,18.8,915,0,,,Delivered,None,DP589,2,3.2,Weekday,TRUE,0.27
ORD000180,CUST4285,26,Female,Hyderabad,North,RES405,Restaurant_116,Chinese,10/15/2024,00:00,240,,,300,,Card,Delivered,None,DP847,3,3.6,Weekday,TRUE,0.13
ORD000181,CUST2354,,Female,Delhi,East,RES721,Restaurant_218,Chinese,09-07-2024,00:00,271,15.92,2611,20,2591,Wallet,Delivered,None,DP139,3,3.7,Weekend,TRUE,0.18
ORD000182,CUST5186,57,Other,Delhi,West,RES163,Restaurant_122,Chinese,8/14/2024,00:00,,8.72,,0,,UPI,Delivered,None,DP906,3,4.9,Weekday,FALSE,0.22
ORD000183,CUST3280,39,Female,Delhi,North,RES469,Restaurant_104,Mexican,2/26/2024,00:00,,,512,20,492,UPI,Delivered,None,DP491,3,5.4,Weekday,TRUE,0.06
ORD000184,CUST7901,,Female,Chennai,North,RES514,Restaurant_97,Chinese,5/19/2024,00:00,257,18.45,4435,100,4335,Card,Delivered,None,DP477,2,4.9,Weekend,,0.01
ORD000185,CUST2216,48,Other,Mumbai,West,RES886,Restaurant_214,Indian,1/29/2024,00:00,,,4102,300,3802,UPI,Delivered,None,DP692,1,3.6,Weekday,FALSE,0.02
ORD000186,CUST3605,26,Other,Hyderabad,North,RES732,Restaurant_189,Chinese,05-11-2024,00:00,49,,2083,,,COD,Cancelled,Late Delivery,DP356,1,4.6,Weekend,,0.41
ORD000187,CUST8714,25,Other,Bangalore,West,RES193,Restaurant_418,,4/25/2024,00:00,,15.12,921,20,901,Wallet,Delivered,None,DP908,1,4.5,Weekday,,0.17
ORD000188,CUST2241,,,,Central,RES728,Restaurant_420,Italian,12/25/2024,00:00,132,23.25,3608,300,3308,Card,Delivered,None,DP437,1,3.3,Weekday,,0.44
ORD000189,CUST6046,,Male,Hyderabad,West,RES603,Restaurant_459,,1/17/2024,00:00,46,,,,,COD,Delivered,None,DP467,4,5.5,Weekday,FALSE,-0.12
ORD000190,CUST5337,50,Other,Delhi,North,RES949,Restaurant_189,Mexican,03-01-2024,00:00,266,,,100,,COD,Delivered,None,DP578,5,4.4,Weekday,,-0.18
ORD000191,CUST1376,34,Female,Chennai,North,RES402,Restaurant_263,Indian,2/24/2024,00:00,,16.06,4010,300,3710,,Delivered,None,DP864,5,5.3,Weekend,FALSE,0.49
ORD000192,CUST6751,46,Male,Hyderabad,Central,RES254,Restaurant_65,,02-02-2024,00:00,59,22.08,1025,20,1005,Wallet,Delivered,None,DP220,,3.3,Weekday,FALSE,0.18
ORD000193,CUST7446,45,Female,Delhi,Central,RES814,Restaurant_329,Italian,6/20/2024,00:00,269,28.41,,20,,,Cancelled,Late Delivery,DP959,5,4,Weekday,TRUE,0.1
ORD000194,CUST9049,,,Chennai,East,RES566,Restaurant_196,Chinese,7/31/2024,00:00,,,438,0,,COD,Delivered,None,DP486,5,5.5,Weekday,FALSE,-0.05
ORD000195,CUST2692,,,,East,RES768,Restaurant_389,Arabian,11/29/2024,00:00,,6.05,2433,,,COD,Delivered,None,DP529,,4.9,Weekday,,0.13
ORD000196,CUST8032,,Other,Mumbai,West,RES260,Restaurant_238,,07-02-2024,00:00,,,3537,,,UPI,Delivered,None,DP901,2,5.2,Weekday,,0.03
ORD000197,CUST9049,31,,,West,RES663,Restaurant_117,Italian,06-12-2024,00:00,,1.21,3587,300,3287,COD,Cancelled,Customer Cancelled,DP927,5,3.6,Weekday,,0.43
ORD000198,CUST4553,25,Female,Delhi,South,RES372,Restaurant_443,Italian,,00:00,230,3.93,3497,300,3197,,Delivered,None,DP562,3,4.6,Weekday,TRUE,-0.13
ORD000199,CUST5420,22,Male,Delhi,South,RES795,Restaurant_435,Mexican,6/19/2024,00:00,64,37,,100,,UPI,Cancelled,Customer Cancelled,DP928,4,4.5,Weekday,FALSE,-0.15
ORD000200,CUST5063,,Female,Chennai,East,RES828,Restaurant_72,Mexican,4/23/2024,00:00,,8.16,495,50,445,COD,Delivered,None,DP433,3,3.1,Weekday,TRUE,0.02
ORD000201,CUST6333,46,Other,Delhi,East,RES657,Restaurant_196,Chinese,11/14/2024,00:00,63,7.62,3743,0,,Wallet,Delivered,None,DP911,4,3.2,Weekday,TRUE,0.17
ORD000202,CUST8798,,Other,Delhi,,RES297,Restaurant_374,,2/26/2024,00:00,39,32.63,,,,Wallet,Delivered,None,DP758,4,3.4,Weekday,TRUE,-0.11
ORD000203,CUST4240,,Female,Bangalore,,RES448,Restaurant_120,Chinese,12-08-2024,00:00,298,26.64,,100,,UPI,Delivered,None,DP436,3,5.2,Weekend,FALSE,0.14
ORD000204,CUST8446,,,Mumbai,North,RES723,Restaurant_174,Indian,6/28/2024,00:00,,,815,0,,Wallet,Delivered,None,DP594,5,4.2,Weekday,TRUE,0.43
ORD000205,CUST4963,40,,,South,RES699,Restaurant_57,Mexican,10/27/2024,00:00,55,37.32,,50,,COD,Delivered,None,DP156,3,4,Weekend,FALSE,-0.15
ORD000206,CUST4985,,,Chennai,West,RES698,Restaurant_85,Arabian,07-07-2024,00:00,,23.37,934,20,914,COD,Delivered,None,DP588,5,4.9,Weekend,TRUE,0.14
ORD000207,CUST3731,,,Bangalore,East,RES130,Restaurant_322,Mexican,10/13/2024,00:00,,33.15,2584,,,,Cancelled,Restaurant Issue,DP605,3,4.1,Weekend,FALSE,-0.16
ORD000208,CUST6605,25,Other,Hyderabad,Central,RES298,Restaurant_203,Mexican,1/22/2024,00:00,,3.11,,100,,,Delivered,None,DP350,3,5,Weekday,FALSE,0.26
ORD000209,CUST3638,34,Male,Delhi,South,RES444,Restaurant_474,,09-09-2024,00:00,52,,4831,0,,,Delivered,None,DP819,,5.5,Weekday,,-0.05
ORD000210,CUST5935,,Other,Chennai,Central,RES750,Restaurant_15,Mexican,3/21/2024,00:00,49,,1009,20,989,COD,Delivered,None,DP393,,3.2,Weekday,FALSE,0.07
ORD000211,CUST4510,,Other,,North,RES771,Restaurant_386,,5/19/2024,00:00,165,20.04,,20,,COD,Delivered,None,DP326,5,5.2,Weekend,FALSE,-0.09
ORD000212,CUST1963,24,Male,Delhi,,RES825,Restaurant_307,Mexican,7/20/2024,00:00,,6.9,274,100,174,,Delivered,None,DP505,4,3.3,Weekend,,0.34
ORD000213,CUST9764,23,,Delhi,North,RES150,Restaurant_302,Italian,12-10-2024,00:00,43,,,100,,Card,Delivered,None,DP233,3,3.8,Weekday,TRUE,0.22
ORD000214,CUST6964,18,Male,Mumbai,South,RES546,Restaurant_459,Arabian,07-01-2024,00:00,,,,20,,Wallet,Delivered,None,DP361,,4.6,Weekday,FALSE,0.15
ORD000215,CUST7928,,Female,Chennai,North,RES934,Restaurant_307,Mexican,06-02-2024,00:00,,,459,0,,,Cancelled,Customer Cancelled,DP606,2,3.9,Weekend,FALSE,-0.17
ORD000216,CUST1657,,Male,Mumbai,West,RES173,Restaurant_212,Arabian,6/30/2024,00:00,27,4.26,,100,,,Delivered,None,DP724,,3.2,Weekend,FALSE,0.26
ORD000217,CUST6353,57,Male,Bangalore,Central,RES825,Restaurant_328,Chinese,6/15/2024,00:00,226,19.37,,20,,Card,Cancelled,Restaurant Issue,DP719,3,3,Weekend,FALSE,0.22
ORD000218,CUST9320,,Female,Bangalore,West,RES673,Restaurant_250,Chinese,08-06-2024,00:00,258,,1006,,,Wallet,Delivered,None,DP342,,4.6,Weekday,TRUE,-0.14
ORD000219,CUST1234,,Other,Chennai,South,RES379,Restaurant_318,Indian,09-02-2024,00:00,,17.05,925,100,825,,Delivered,None,DP473,5,4.3,Weekday,,0.14
ORD000220,CUST6441,31,,Chennai,Central,RES274,Restaurant_482,Italian,02-05-2024,00:00,,,1051,20,1031,UPI,Delivered,None,DP518,4,5.1,Weekday,,0.01
ORD000221,CUST9355,,,Mumbai,East,RES629,Restaurant_320,Indian,12/26/2024,00:00,157,,,0,,COD,Cancelled,Customer Cancelled,DP140,3,3.5,Weekday,,-0.01
ORD000222,CUST4663,,Other,Hyderabad,West,RES784,Restaurant_279,Indian,3/18/2024,00:00,,8.32,504,50,454,COD,Delivered,None,DP438,4,5.2,Weekday,FALSE,0.01
ORD000223,CUST8329,24,Female,Chennai,South,RES449,Restaurant_4,Indian,12-07-2024,00:00,189,4.87,,,,Card,Delivered,None,DP992,1,5.1,Weekend,,0.31
ORD000224,CUST9590,21,Other,Chennai,South,RES692,Restaurant_194,Italian,03-04-2024,00:00,31,5.66,1059,300,759,COD,Delivered,None,DP573,3,3.4,Weekday,,0.3
ORD000225,CUST9837,49,,Delhi,Central,RES164,Restaurant_100,,09-10-2024,00:00,,39.46,2564,300,2264,Wallet,Delivered,None,DP814,5,3.2,Weekday,,0.2
ORD000226,CUST7024,36,Female,,West,RES619,Restaurant_2,Chinese,12-08-2024,00:00,28,4.9,3598,20,3578,UPI,Delivered,None,DP126,5,4.5,Weekend,FALSE,0.09
ORD000227,CUST4026,,Other,,Central,RES801,Restaurant_393,,04-04-2024,00:00,,7.71,639,0,,,Delivered,None,DP903,5,4.3,Weekday,TRUE,0.16
ORD000228,CUST7209,,,,East,RES751,Restaurant_435,Mexican,02-05-2024,00:00,27,8.14,488,20,468,Wallet,Delivered,None,DP940,5,5,Weekday,,0
ORD000229,CUST9136,54,Male,Delhi,East,RES734,Restaurant_202,Italian,09-09-2024,00:00,,8.97,,100,,UPI,Delivered,None,DP176,3,4.3,Weekday,,-0.15
ORD000230,CUST5035,,Other,,South,RES423,Restaurant_244,Arabian,2/19/2024,00:00,211,4.03,311,100,211,UPI,Delivered,None,DP167,2,4.2,Weekday,FALSE,-0.1
ORD000231,CUST5058,25,Other,Hyderabad,South,RES181,Restaurant_62,Mexican,1/16/2024,00:00,,,,300,,COD,Delivered,None,DP267,2,3.4,Weekday,TRUE,0.44
ORD000232,CUST6001,30,Other,Bangalore,South,RES898,Restaurant_448,Arabian,2/23/2024,00:00,30,5.17,827,0,,Card,Delivered,None,DP117,,3,Weekday,FALSE,0.47
ORD000233,CUST9985,41,Female,Mumbai,West,RES414,Restaurant_67,Indian,12-05-2024,00:00,174,9.8,887,20,867,Card,Delivered,None,DP721,5,3.1,Weekday,FALSE,0.04
ORD000234,CUST6170,,Female,Mumbai,,RES765,Restaurant_158,Italian,03-09-2024,00:00,,,4784,20,4764,UPI,Delivered,None,DP978,2,3.1,Weekend,,-0.07
ORD000235,CUST5194,,Female,Chennai,Central,RES596,Restaurant_340,Arabian,11/19/2024,00:00,190,6.59,3197,20,3177,UPI,Delivered,None,DP465,2,3,Weekday,FALSE,0.06
ORD000236,CUST9784,43,Male,Chennai,West,RES860,Restaurant_113,Chinese,09-08-2024,00:00,,7.86,2490,0,,UPI,Cancelled,Restaurant Issue,DP638,,3.7,Weekend,TRUE,0.34
ORD000237,CUST9388,,,Chennai,South,RES597,Restaurant_129,Mexican,1/27/2024,00:00,,29.6,374,20,354,UPI,Cancelled,Customer Cancelled,DP211,4,5.3,Weekend,FALSE,0.16
ORD000238,CUST3186,53,Female,Mumbai,North,RES300,Restaurant_422,,2/19/2024,00:00,44,,715,,,UPI,Delivered,None,DP954,1,4.4,Weekday,TRUE,0.35
ORD000239,CUST2836,42,Male,Bangalore,Central,RES240,Restaurant_207,Mexican,1/23/2024,00:00,,,3174,50,3124,,Delivered,None,DP891,1,4.2,Weekday,FALSE,0.05
ORD000240,CUST8517,33,,Bangalore,West,RES680,Restaurant_490,Italian,9/21/2024,00:00,175,,523,100,423,COD,Delivered,None,DP279,1,5.4,Weekend,,0.18
ORD000241,CUST7477,,Male,Hyderabad,Central,RES253,Restaurant_488,Chinese,5/18/2024,00:00,,5.96,3040,20,3020,Wallet,Delivered,None,DP999,,5.2,Weekend,,-0.02
ORD000242,CUST6659,46,Other,Chennai,South,RES376,Restaurant_324,Italian,1/26/2024,00:00,240,,478,300,178,UPI,Delivered,None,DP821,4,4.1,Weekday,TRUE,0.01
ORD000243,CUST9860,29,,Mumbai,West,RES129,Restaurant_266,,09-01-2024,00:00,,3.5,4916,,,COD,Delivered,None,DP536,5,4.4,Weekend,FALSE,-0.16
ORD000244,CUST9400,31,,Hyderabad,Central,RES380,Restaurant_499,,11/13/2024,00:00,54,15.62,4873,20,4853,UPI,Delivered,None,DP616,4,3.3,Weekday,TRUE,0.07
ORD000245,CUST2606,,Other,,North,RES524,Restaurant_109,,7/31/2024,00:00,28,25.94,805,20,785,UPI,Delivered,None,DP809,2,5.2,Weekday,,-0.14
ORD000246,CUST4954,34,Female,Delhi,,RES260,Restaurant_218,Italian,11/22/2024,00:00,41,32.61,325,,,Card,Delivered,None,DP789,1,4.5,Weekday,FALSE,0.16
ORD000247,CUST1235,,Other,Mumbai,North,RES701,Restaurant_52,,5/27/2024,00:00,,34.8,4598,100,4498,COD,Delivered,None,DP367,1,5.2,Weekday,TRUE,0
ORD000248,CUST9037,,Other,,,RES147,Restaurant_63,Italian,08-06-2024,00:00,178,,4490,20,4470,UPI,Cancelled,,DP815,,5.4,Weekday,FALSE,0.2
ORD000249,CUST3142,,Other,Mumbai,West,RES106,Restaurant_62,Mexican,11-12-2024,00:00,69,,,50,,,Delivered,None,DP384,2,3,Weekday,,0.38
ORD000250,CUST5093,,Other,Bangalore,Central,RES143,Restaurant_302,Italian,12/23/2024,00:00,174,37.01,911,,,Card,Delivered,None,DP502,5,4.4,Weekday,,-0.15
ORD000251,CUST5841,22,Male,Mumbai,West,RES667,Restaurant_360,Chinese,03-11-2024,00:00,,1.12,,50,,Card,Cancelled,None,DP376,1,3.9,Weekday,,0
ORD000252,CUST6254,,Male,Delhi,North,RES598,Restaurant_450,Arabian,1/15/2024,00:00,213,,,20,,COD,Delivered,None,DP960,2,3.5,Weekday,FALSE,0.03
ORD000253,CUST4791,,,,South,RES937,Restaurant_208,Mexican,8/23/2024,00:00,198,,,0,,Card,Cancelled,Customer Cancelled,DP807,4,5.3,Weekday,,0.13
ORD000254,CUST1073,,Female,Delhi,Central,RES295,Restaurant_204,Chinese,12/23/2024,00:00,66,4.47,,,,Card,Delivered,None,DP644,,4.7,Weekday,,0.34
ORD000255,CUST6749,,,,East,RES603,Restaurant_39,Mexican,7/27/2024,00:00,,5.66,1148,100,1048,COD,Delivered,None,DP638,2,3.1,Weekend,FALSE,0
ORD000256,CUST6861,,Male,Chennai,South,RES841,Restaurant_121,Indian,11/15/2024,00:00,44,26.49,843,50,793,,Delivered,None,DP709,1,4,Weekday,FALSE,0.44
ORD000257,CUST5500,,,Hyderabad,,RES444,Restaurant_173,Mexican,6/26/2024,00:00,238,5.36,741,50,691,UPI,Delivered,None,DP156,2,4.7,Weekday,FALSE,0.27
ORD000258,CUST2938,58,,Mumbai,South,RES125,Restaurant_408,Mexican,10-08-2024,00:00,,8.21,334,0,,,Delivered,None,DP748,4,4.6,Weekday,,-0.02
ORD000259,CUST7458,26,Female,,Central,RES484,Restaurant_281,Italian,8/29/2024,00:00,,19.6,4858,0,,Wallet,Cancelled,None,DP409,3,4.8,Weekday,FALSE,-0.09
ORD000260,CUST3471,57,Male,,South,RES401,Restaurant_67,Mexican,5/17/2024,00:00,295,3.05,916,50,866,,Delivered,None,DP725,1,4.2,Weekday,,0.49
ORD000261,CUST9734,,Male,Bangalore,East,RES939,Restaurant_36,,10/17/2024,00:00,170,,867,300,567,,Delivered,None,DP304,2,5.2,Weekday,FALSE,0.25
ORD000262,CUST8635,30,Female,Hyderabad,,RES444,Restaurant_45,Italian,08-11-2024,00:00,,9.97,,300,,Card,Delivered,None,DP360,5,5.1,Weekend,FALSE,-0.17
ORD000263,CUST5497,18,Other,Delhi,North,RES392,Restaurant_430,Mexican,10-02-2024,00:00,274,,461,100,361,Wallet,Delivered,None,DP333,1,3.3,Weekday,FALSE,0.3
ORD000264,CUST1239,40,Female,Mumbai,East,RES287,Restaurant_450,,12/15/2024,00:00,27,7.08,691,,,,Delivered,None,DP110,3,4.8,Weekend,TRUE,0.37
ORD000265,CUST7342,,Male,Chennai,West,RES937,Restaurant_78,Indian,12/21/2024,,132,,,50,,UPI,Delivered,None,DP758,,3.2,Weekend,,0.48
ORD000266,CUST1758,,Female,Bangalore,East,RES298,Restaurant_148,Chinese,08-01-2024,00:00,32,35.93,287,0,,Wallet,Delivered,None,DP288,2,5,Weekday,FALSE,0.5
ORD000267,CUST6716,56,Other,Mumbai,North,RES479,Restaurant_476,Arabian,4/18/2024,00:00,296,9.48,2985,100,2885,Card,Delivered,None,DP275,,4.2,Weekday,,0.19
ORD000268,CUST6222,32,Female,,West,RES395,Restaurant_36,Arabian,11-09-2024,00:00,240,3.53,3230,50,3180,,Delivered,None,DP782,1,3.8,Weekend,,0.05
ORD000269,CUST5955,,,Chennai,,RES735,Restaurant_480,Indian,6/20/2024,00:00,238,5.13,461,50,411,UPI,Delivered,None,DP148,4,4.9,Weekday,,-0.16
ORD000270,CUST6976,44,Male,Chennai,,RES526,Restaurant_459,Arabian,06-02-2024,00:00,178,7.22,,50,,COD,Delivered,None,DP342,5,4.2,Weekend,FALSE,-0.16
ORD000271,CUST6433,,,Mumbai,Central,RES493,Restaurant_47,Mexican,06-10-2024,00:00,,7.22,852,50,802,Card,Delivered,None,DP337,2,4.6,Weekday,TRUE,0.18
ORD000272,CUST8778,,Male,Bangalore,Central,RES256,Restaurant_271,Chinese,05-12-2024,00:00,277,4.12,3390,0,,COD,Delivered,None,DP879,,4.3,Weekend,FALSE,0.5
ORD000273,CUST5492,,Male,Chennai,East,RES109,Restaurant_3,,6/13/2024,00:00,,,2704,50,2654,COD,Delivered,None,DP717,,3.6,Weekday,TRUE,-0.02
ORD000274,CUST3601,33,Female,Chennai,West,RES675,Restaurant_157,Chinese,08-01-2024,00:00,54,,1155,100,1055,Wallet,Delivered,None,DP419,5,3.9,Weekday,FALSE,0.29
ORD000275,CUST3070,,Female,Hyderabad,East,RES874,Restaurant_95,Mexican,10-08-2024,00:00,20,38.12,,20,,COD,Cancelled,Customer Cancelled,DP436,2,5.3,Weekday,,0.11
ORD000276,CUST6576,49,Other,,,RES660,Restaurant_64,Indian,12-03-2024,00:00,149,,,50,,Card,Delivered,None,DP464,4,5.1,Weekday,TRUE,0.36
ORD000277,CUST4148,,,Hyderabad,,RES914,Restaurant_313,Chinese,08-11-2024,,146,,4259,0,,Card,Delivered,None,DP524,3,3.3,Weekend,FALSE,-0.08
ORD000278,CUST5244,,Male,Hyderabad,West,RES172,Restaurant_136,Italian,1/21/2024,00:00,278,1.84,,300,,,Delivered,None,DP266,3,5.3,Weekend,,-0.11
ORD000279,CUST5688,,Female,,Central,RES623,Restaurant_386,Indian,06-02-2024,00:00,278,,1081,20,1061,,Delivered,None,DP733,,3.3,Weekend,FALSE,0.37
ORD000280,CUST7141,27,,Mumbai,South,RES509,Restaurant_177,,10/28/2024,00:00,,1.55,,300,,Wallet,Delivered,None,DP625,3,3.9,Weekday,,-0.02
ORD000281,CUST9318,24,Female,,West,RES126,Restaurant_474,Italian,11/14/2024,00:00,,3.35,445,,,Wallet,Delivered,None,DP576,1,5.1,Weekday,TRUE,0.11
ORD000282,CUST3822,,Other,Bangalore,South,RES839,Restaurant_59,,04-02-2024,00:00,24,3.81,3081,0,,Card,Delivered,None,DP839,2,3.9,Weekday,FALSE,-0.15
ORD000283,CUST9421,,,Mumbai,East,RES900,Restaurant_260,Mexican,11/13/2024,00:00,165,6.79,,300,,,Delivered,None,DP521,1,5.5,Weekday,TRUE,-0.09
ORD000284,CUST8504,53,,Mumbai,West,RES570,Restaurant_178,Mexican,11/24/2024,00:00,49,,2432,20,2412,UPI,Delivered,None,DP149,3,5.4,Weekend,,0.49
ORD000285,CUST5963,44,,Chennai,East,RES482,Restaurant_286,Italian,9/24/2024,00:00,226,,246,300,-54,Wallet,Delivered,None,DP936,4,4.2,Weekday,TRUE,-0.01
ORD000286,CUST5977,,Other,Chennai,South,RES247,Restaurant_266,Mexican,09-05-2024,00:00,252,,580,300,280,Card,Delivered,None,DP731,2,3.6,Weekday,FALSE,0.5
ORD000287,CUST3403,,Other,Delhi,Central,RES386,Restaurant_168,Chinese,04-10-2024,00:00,259,1.41,2038,50,1988,Wallet,Delivered,None,DP448,3,3.2,Weekday,,0.47
ORD000288,CUST3447,57,,Delhi,North,RES265,Restaurant_69,,07-06-2024,00:00,,3.06,1165,100,1065,UPI,Delivered,None,DP393,5,4.5,Weekend,,0.2
ORD000289,CUST6971,,Male,,West,RES196,Restaurant_62,Italian,1/19/2024,00:00,29,,,300,,UPI,Delivered,None,DP529,1,4.8,Weekday,,0.08
ORD000290,CUST4713,41,Male,Delhi,North,RES492,Restaurant_110,Chinese,7/23/2024,00:00,155,16.39,,50,,UPI,Delivered,None,DP980,4,3.7,Weekday,FALSE,0.2
ORD000291,CUST8858,,Male,Chennai,,RES527,Restaurant_160,Indian,10-06-2024,00:00,22,20.01,4922,0,,Card,Delivered,None,DP712,4,4.9,Weekend,FALSE,-0.13
ORD000292,CUST6358,31,Male,Mumbai,,RES110,Restaurant_298,Arabian,8/23/2024,00:00,211,25.56,,0,,Card,Delivered,None,DP308,1,4.3,Weekday,FALSE,0.1
